web_pid,pdp_title_value,price_sp,pdp_rating_value,pdp_rating_count,pdp_page_url,Description,ASIN,Product Description,Manufacturer
B097JMR4M6,"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black",2099,4.4,314,https://www.amazon.in/safari-seek-32-ltrs-large-overnighter-travel-laptop-backpack-water-resistant-spacious-bag-for-travelling-and-camping-all-purpose-bag-for-business-leisure-black/dp/B097JMR4M6,             ,B097JMR4M6,"                                  Seek 32L is a compact offering from Safari's overnighter laptop backpack ranges. Equipped with a unique offering of luggage-like opening (or book opening), this bag is perfect to meet ALL your travel needs - Work or Adventure Leisure! Made out of water-resistant fabric &amp; front panel design, it serves as a highly elegant look. On the inside, cross packing straps are provided to help organise your packing. With a 17"" laptop and a tablet compatibility compartment Seek 32 has a total capacity of 32 liters, provided with compression straps and breathable back mesh that prevents the back of the backpack from overheating. Go ahead and add this friendly Seek overnighter backpack to your travel collection, whether it be for a short business trip or a weekend getaway!              ",
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D,             ,B084LMRB7D,"                                   THE DURABLE WILDCRAFT BACKPACKS IS DESIGNED FOR TRAVEL ENTHUSIASTS. IT PERFECTLY ORGANIZES YOUR BELONGINGS AND COMES WITH A SPECIALLY DESIGNED PADDED BACK SYSTEM FOR ENHANCED CARRYING COMFORT. ALL BAGS OFFER ENHANCHED ORGANISATION AND RELIABLE TO STORE THE MOST EXOTIC SOUVENIRS AND MEMORIES FROM AROUND THE WORLD.    PRODUCT FEATURES  HIGH QUALITY WATER REPELLANT POLYESTER MATERIAL.  MULTI-LEVEL ORGANISER TO KEEP YOUR STUFF CLUTTER-FREE. PADDED SHOULDER STRAPS WITH EXTRA LONG COMFORT STRAP.  LIGHT WEIGHT MATERIAL WITH ORIGINAL YKK ZIPPERS. BACKSIDE CUSHION FOR EXTRA COMFORT. DURABLE,ABRASION RESISTANT AND VERY SPACIOUS BACKPACK. COMES WITH RAINCOVER TO PROTECT ALL TIME FROM RAIN.  ⚖️DIMENSIONS⚖️  HEIGHT :- 18 INCH WIDTH :- 07 INCH  LENGTH:- 14 INCH  WEIGHT:- 490 GRAMS  CAPACITY:- 25.6 L  PRODUCT DETAILS:-IT IS LAPTOP BACKPACK WITH ONE MAIN COMPARTMENT WITH LAPTOP SLEEVES,ONE MULTI-LEVEL ORGANISER COMPARTMENT AND 1 FRONT EASY TO ACCESS COMPARTMENT.INTEGRATE WITH SHOULDER AND BACKSIDE CUSHION PADDING.MAIN COMPARTMENT HAS TWO YKK ZIPPERS SO THAT YOU CAN LOCK IT TOO.THE FABRIC OF THIS 15 INCHES LAPTOP BACKPACK IS WEAR-RESISTANT AND DURABLE POLYESTER. IT NOT ONLY MAKES THE BAG DURABLE BUT ALSO ENSURES EXTRA SAFETY FOR YOUR LAPTOP.  SO GET READY TO EXPLORE THE WORLD WITH WILDCRAFT BACKPACKS.              ",
B09WZHX3B1,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",440,3.9,788,https://www.amazon.in/bennett-casual-laptop-bag-school-bags-for-boys-girls-15-6-inch-25-ltr-office-college-bags-for-mens-water-repellent-backpack-for-men-women-black/dp/B09WZHX3B1,     ,B09WZHX3B1 ,,"‎Texcoco Enterprises, 9958166528, Texcoco Enterprises, 9958166528 "
B07TT785P7,"Arctic Hunter Sling Crossbody Bag for Men Small Mens Chest Bag Shoulder Bag Mobile Bag One Side Bag for 8-inch iPad with Earphone Port Water-resistant for Daily Use Small Items and Small Electronic Product,Black",1176,4.3,722,https://www.amazon.in/arctic-hunter-sling-crossbody-bag-for-men-small-mens-chest-bag-shoulder-bag-mobile-bag-one-side-bag-for-8-inch-ipad-with-earphone-port-water-resistant-for-daily-use-small-items-and-small-electronic-product-black/dp/B07TT785P7,             ,B07TT785P7,,
B0BX9V66C9,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 20L CANVAS Laptop BACKPACK | Office, College, Travel Bag…",699,4.3,102,https://www.amazon.in/strabo-cooper-for-boys-girls-stylish-men-and-women-casual-15-inch-20l-canvas-laptop-backpack-office-college-travel-bag/dp/B0BX9V66C9,             ,B0BX9V66C9,                           ,
B083M1QK32,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,4716,4.4,590,https://www.amazon.in/hammonds-flycatcher-laptop-bag-for-men-genuine-leather-messenger-shoulder-bag-fits-14-15-6-16-inch-laptops-brown-office-bag-multiple-pockets-water-resistant-executive-bag-for-work-and-travel/dp/B083M1QK32,             ,B0916F26S9,,
B0CGZLZRNZ,"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 45L&35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack",3597,4.3,329,https://www.amazon.in/red-lemon-titan-ultrafit-bange-series-15-6-inch-laptop-bags-backpacks-for-men-and-women-45l-35l-outdoor-and-camping-3in1-office-bags-travelling-backpack/dp/B0CGZLZRNZ,             ,B09ZYRG5BG,                           ,
B07RP7WHHY,"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4,9288,https://www.amazon.in/amazon-basics-plasticvacuum-compression-storage-bags-with-hand-pump-6-pack-2-jumbo-2-large-2-medium/dp/B07RP7WHHY,     ,B07RP7WHHY ,,‎Ningbo Dropship International Co. ltd 
B08TDCGCPK,"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 3, Green, For Wet Waste)",189,4.3,638,https://www.amazon.in/amazon-brand-presto-oxo-biodegradable-garbage-bags-small-30-bags-roll-pack-of-3-green-for-wet-waste/dp/B08TDCGCPK,             ,B08TDCGCPK,"                                  Presto! offers Oxo-Biodegradable Garbage Bags to help you maintain cleanliness and hygiene in your house, office and surroundings. These garbage bags make clean-up and garbage disposal a hassle-free task while being easy on the environment! Line them up in your bedroom or bathroom dustbins or use them to segregate wet waste in the kitchen. Handy at offices or hotels, they’re useful for getting rid of leftover party plates and garbage as well. They come with a detachable tie-tape which lets you neatly tie up the bag, making it easier to carry out after use. These small-sized bags easily fit any small dustbins. They are available in green colour in a pack of 3 rolls, and each roll contains 30 bags for your convenience.              ",
B0C7CXQVRX,"The Purple Tree Handcrafted Women's Tote Bag with Vegan Leather Handles & Indian Prints, Shoulder Tote Bag and Handbag for Office and College (Pack of 1)",899,3.9,82,https://www.amazon.in/the-purple-tree-handcrafted-women-s-tote-bag-with-vegan-leather-handles-indian-prints-shoulder-tote-bag-and-handbag-for-office-and-college-pack-of-1/dp/B0C7CXQVRX,             ,B0C7CW861Z,                           ,
B0BMQ2HXYP,"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",729,3.8,2001,https://www.amazon.in/polestar-bold-42-l-bag-for-college-school-office-casual-multipurpose-backpack-with-15-6-laptop-compartment-water-resistant-unisex-design-stylish-durable-1-year-warranty/dp/B0BMQ2HXYP,             ,B0BMQ2HXYP,,
B0B21SYHMB,"Wolpin Foldable Shopping Bag for Grocery - Folds to Pocket Size, Tote Grocery Shoulder Handbag Travel Bag for Men and Women (40 x 40 cm)",229,3.9,296,https://www.amazon.in/wolpin-foldable-shopping-bag-for-grocery-folds-to-pocket-size-tote-grocery-shoulder-handbag-travel-bag-for-men-and-women-40-x-40-cm/dp/B0B21SYHMB,     ,,"                                  FOLDABLE BAGS FOR SHOPPING: Wolpin grocery bags fold easily and quickly into a small mini pouch which makes it easy to carry them in a purse, bag or pocket. Our shopping bags are great to use as daily shopping bags for grocery, shoulder bag or reusable shopping bags.              ",
B0CBQ41BYZ,Lino Perros Women Handbag,989,4.2,1466,https://www.amazon.in/lino-perros-women-handbag/dp/B0CBQ41BYZ,             ,B07L4PLKZS,,
B0C6YB3ZDC,Lavie Sport Astro Anti-Theft Casual Backpack with Laptop Sleeve | Business Bag for Men & Women | Durable Office Bag for Notebook/MacBook,999,4.1,25,https://www.amazon.in/lavie-sport-astro-anti-theft-casual-backpack-with-laptop-sleeve-business-bag-for-men-women-durable-office-bag-for-notebook-macbook/dp/B0C6YB3ZDC,             ,B0C6YB3ZDC,,
B07YFPF4QT,"FATMUG Foldable Duffel Luggage Bag for Travel, Packing and Storage - Men and Women - 45 L, Black",999,4.3,1783,https://www.amazon.in/fatmug-foldable-duffel-luggage-bag-for-travel-packing-and-storage-men-and-women-45-l-black/dp/B07YFPF4QT,             ,B07YFPF4QT,,
B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285,https://www.amazon.in/storite-stylish-small-pu-leather-sling-cross-body-travel-office-business-messenger-one-side-shoulder-bag-for-men-women-25-5-x7x20cm/dp/B09P3RQPCG,             ,B09P3RQPCG,"                                  Brand: Storite Product Type: PU Leather Color: Dark Brown Material: Pu Leather Product Dimension: 25.5 x7x 20 cm Belt size : 160 cm Product Description: Perfect messenger bag/shoulder bag/cross body bag/handbag/ hiking or travelling Bag, suitable for office, school, outdoor, business and other occasions. Freely adjustable shoulder strap, you can adjust it according to your height and comfort requirements. The stitching on this product is nice and very strong.              ",
B08R7S55H4,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",705,4.3,1096,https://www.amazon.in/lenovo-15-6-professional-backpack-made-in-india-water-resistant-uncompromised-storage-travel-friendly-fleece-lined-pc-compartment-vented-padded-backpanel-adjustable-shoulder-straps-luggage-strap/dp/B08R7S55H4,             ,B08R7S55H4,                           ,
B0C3MG4MJG,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",3299,3.7,24,https://www.amazon.in/swiss-military-hard-shell-travel-backpack-ufo-alien-series-dimond-cut-abs-hardshell-upto-15-6-inch-laptop/dp/B0C3MG4MJG,             ,B0C3MH4NDY,"                                  Swiss Military Hard Shell Travel BackpackUnique Diamond Cut ABS Hard-shell Design.Accommodates up to 15.6"" Laptop.Kissing Zip Pullers for Locking Mechanism.Separate Compartment for IPad / Notebook.Velcro Flap to Prevent 180° Opening.Elasticated File / Documents Holder.180° Opening for Peking / Unpacking Ease. Separate Mesh Zipper Pocket for Accessories.Spacious Garments / Files Pocket for Overnight Travel.Miscellaneous Storage pockets for organizing ease.Premium Padded Back Mesh Panel for Extra Comfort.Adjustable Shoulder Strap for Comfort Fit. Comfort Grip Carrying Handle.Measurement:-Dimensions: L33 x W19 x H50(cm) Approx.Capacity: 32 LNet Weight: 1.40 KGMaterial: ABS              ",
B07KT56WHT,Shalimar Premium OXO - Biodegradable Garbage Bags 17 X 19 Inches (Small) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,230,4.4,6985,https://www.amazon.in/shalimar-premium-oxo-biodegradable-garbage-bags-17-x-19-inches-small-120-bags-4-rolls-dustbin-bag-trash-bag-black-color/dp/B07KT56WHT,     ,B07KT56WHT ,,"‎Shalimar Plastic Industries, Daman "
B07SWD51BV,Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803,265,3.9,109,https://www.amazon.in/kuber-industries-silk-embroidered-women-potli-bag-cream-ctktc8803/dp/B07SWD51BV,     ,B07SWD51BV ,,‎Kuber industries 
B0978KPKQJ,"WALKENT ARCTIC HUNTER 41L Waterproof, Expandable 17"" Laptop Bag, Anti-Theft, Overnighter Convertible Backpack for Travel Office Men Women - Hustle, 3 Compartment, 9 Pockets, Black",3123,4.4,510,https://www.amazon.in/walkent-arctic-hunter-41l-waterproof-expandable-17-laptop-bag-anti-theft-overnighter-convertible-backpack-for-travel-office-men-women-hustle-3-compartment-9-pockets-black/dp/B0978KPKQJ,     ,B0978KPKQJ ,,"‎Walkent (OEM Guangzhou Leading Wolf Leather Products Co.,Ltd), Walkentstore@gmail.com, Contact: +91 8001655655 "
B0C7VJ1LFG,VIULVUK Professional Large Makeup Kit Organizer for Girls | Waterproof Cosmetic Bags with Big Compartment | Wash Bag & Travel Toiletry Pouch for Women's Skincare Accessories Storage (Grey Flamingo),199,3.9,17,https://www.amazon.in/viulvuk-professional-large-makeup-kit-organizer-for-girls-waterproof-cosmetic-bags-with-big-compartment-wash-bag-travel-toiletry-pouch-for-women-s-skincare-accessories-storage-grey-flamingo/dp/B0C7VJ1LFG,             ,B0C7VJ1LFG,"                                  This large capacity makeup organiser bag allows you to organise your cosmetics and other accesories. Keep your makeup essentials organised and clutter-free. It doesn't take up too much space in your backpack or carry-on luggage but can store a lot of items. the bag will keep your toiletry accessories safe, it's easy to access them, quicker and more convenient. It comes with smooth and reliable zippers, no need to worry any ripping or break during trips. This big compartment makeup organiser can hold different types of products and even stationery items. It can store your makeup brushes, lipsticks, nail polish, perfume bottles, skin care products, jewellery, eyeliner and more. This multi-purpose cosmetic stand perfectly fits anywhere be it your bathroom counter, dressing table, vanity, bedroom, countertop etc              ",
B0BWNBQXDZ,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1800,4.5,118,https://www.amazon.in/uppercase-apex-professional-laptop-backpack-15-6-inch-3x-more-water-resistant-sustainable-bags-with-rain-proof-zippers-for-men-women-boys-and-girls-750-days-warranty/dp/B0BWNBQXDZ,             ,B0BR1D4SL1,                           ,
B084MS8LTW,Amazon Brand - Solimo Rectangular Rexine Jumbo Underbed Storage Bag with Zipper and Handle- 18.9 x 23.62 x 14.17 Inches (Black and White),339,4.2,1138,https://www.amazon.in/amazon-brand-solimo-rectangular-rexine-jumbo-underbed-storage-bag-with-zipper-and-handle-18-9-x-23-62-x-14-17-inches-black-and-white/dp/B084MS8LTW,     ,B084MS8LTW ,,‎Kuber Industries 
B07RP7WHHY,"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4,9288,https://www.amazon.in/amazon-basics-plasticvacuum-compression-storage-bags-with-hand-pump-6-pack-2-jumbo-2-large-2-medium/dp/B07RP7WHHY,     ,B07RP7WHHY ,,‎Ningbo Dropship International Co. ltd 
B09SMX3S7R,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,469,3.6,401,https://www.amazon.in/half-moon-30l-waterproof-15-6-inch-laptop-office-school-college-bag-backpack-for-men-women-boys-girls/dp/B09SMX3S7R,             ,B09QM9N1B3,"                                  FEATURES: DURABLE MATERIAL: Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, menं and womenं ; COMFY &amp; STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers; DURABLE AND LIGHT WEIGHT MATERIAL: Made with strong yet light weight polyester fabric with heavy zippers; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items; LOTS OF STORAGE SPACE &amp; POCKETS: One separate Padded laptop compartment. Multiple compartments can store lots of stuff, that too organised.              ",
B09V82WPTB,TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty (Black),749,4.0,148,https://www.amazon.in/travel-point-60-liters-waterproof-travel-rucksack-backpack-for-outdoor-sports-camping-hiking-trekking-bag-for-men-and-women-with-1-year-warranty-black/dp/B09V82WPTB,             ,B09V82WPTB,,
B0C16VZCK7,"Half Moon Maverick 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment, Multiple Pockets & Rain Cover",549,3.7,68,https://www.amazon.in/half-moon-maverick-35l-unisex-spacious-school-laptop-college-office-travel-backpack-bag-for-men-women-boys-girls-with-15-6-inch-padded-laptop-compartment-multiple-pockets-rain-cover/dp/B0C16VZCK7,             ,B0C16VZCK7,"                                  This backpack is built with sturdy materials, ensuring it is strong and durable. It boasts a trendy design, perfect for those who want to look stylish while carrying their belongings. It comes equipped with a rain cover to protect your belongings from the elements. The backpack includes a spacious 17 inch laptop compartment with padding to keep your laptop safe and secure. It also features an internal organizer with small pockets to keep your belongings organized. The backpack has strong and durable zippers that ensure easy and smooth opening and closing of the bag. The adjustable shoulder handles (straps) make it easy to adjust the backpack according to your comfort level. It also comes with two bottle/umbrella holders, making it convenient for you to carry your water bottle or umbrella. The backpack has a padded handle and padded laptop compartment to provide extra comfort while carrying your belongings. Its ergonomic design helps reduce the burden on your shoulders and back, making it easy to carry even for extended periods. The backpack features a reflector logo, ensuring visibility during low light conditions. Overall, this backpack is perfect for anyone looking for a stylish and functional backpack that can withstand daily wear and tear.              ",
B0C3QR3YJV,"Kuber Industries 30 Biodegradable Garbage Bags Small|Plastic Dustbin Bags|Trash Bags For Kitchen, Office, Warehouse, Pantry or Washroom 5 LTR (Black)",63,3.8,558,https://www.amazon.in/kuber-industries-30-biodegradable-garbage-bags-small-plastic-dustbin-bags-trash-bags-for-kitchen-office-warehouse-pantry-or-washroom-5-ltr-black/dp/B0C3QR3YJV,     ,,"                                  Kuber Industries! Offers Oxo-Biodegradable Garbage Bags To Help You Maintain Cleanliness And Hygiene In Your House, Office And Surroundings. These Garbage Bags Make Clean-Up And Garbage Disposal A Hassle-Free Task While Being Easy On The Environment! Line Them Up In Your Bedroom Or Bathroom Dustbins Or Use Them To Segregate Dry And Wet Waste In The Kitchen. Effectively Clear Out Messy Trash Like Baby Diapers And Kitty Litter! Handy At Offices Or Hotels, TheyRe Useful For Getting Rid Of Leftover Party Plates And Garbage As Well. They Come With A Detachable Tie-Tape Which Lets You Neatly Tie Up The Bag, Making It Easier To Carry Out After Use.              ",‎Kuber Mart Industries Pvt. Ltd. 
B0BQCBHJLP,"Street27® Korean Canvas Corduroy Tote Bag Casual Work Shoulder Handbags | Multi-Purpose Bag |Sturdy Canvas Bag with Large Capacity | Shopping Bag for Office, College & Daily Use",474,4.0,140,https://www.amazon.in/street27-r-korean-canvas-corduroy-tote-bag-casual-work-shoulder-handbags-multi-purpose-bag-sturdy-canvas-bag-with-large-capacity-shopping-bag-for-office-college-daily-use/dp/B0BQCBHJLP,             ,B0BQC8MVSW,"                                  Description: Corduroy Shoulder Bag cater to the latest trends, unlike other materials. The outer layer is corduroy fabric, inner layer is polyester, Both of them are high quality. Makes you look not only fashionable, but also very casual, you can match any clothes. Comfortable to carry, never go out of style..Specification: - Material: Cotton - Bag Size: approx. L 13.4*W 4.7*H 11.8 inch.Package Includes:1 Piece Women Handbag ToteNote:1. Please allow a slight color difference between the real item and the pictures due to the difference between monitors.2. Please allow a slight measurement error.Hope for your kind understanding and have a nice shopping day!              ",
B0B12WH5ND,Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging,1797,4.4,74,https://www.amazon.in/red-lemon-bange-waterproof-tpu-unisex-travel-crossbody-sling-bag-chest-pack-with-usb-charging/dp/B0B12WH5ND,             ,B0B12WH5ND,,
B07P2TQH78,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Brown Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap",2365,4.3,5209,https://www.amazon.in/hammonds-flycatcher-genuine-leather-laptop-bag-for-men-office-bag-brown-color-fits-up-to-14-15-6-16-inch-laptop-macbook-laptop-messenger-bags-leather-bag-for-men-with-adjustable-shoulder-strap/dp/B07P2TQH78,             ,B07TYH6YZ9,,
B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",398,3.6,31,https://www.amazon.in/zebronics-camp1-14-liters-1-compartment-laptop-backpacks-fit-up-to-15-6-inch-laptop-polyester-fabric-office-use-and-mini-business-travel-bags-black/dp/B0C6KZS555,     ,B0C6KZS555 ,"                                  Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags              ","‎Zebronics India Private Limited, Zebronics India Private Limited "
B0BR3KK8TR,"HYDER 35L Latest And Trendy Stylish Waterproof College/Casual/School Bag/Backpack For Kids, Boys, Girls, Men And Women | Best Bags For Everyday Use",704,4.2,217,https://www.amazon.in/hyder-35l-latest-and-trendy-stylish-waterproof-college-casual-school-bag-backpack-for-kids-boys-girls-men-and-women-best-bags-for-everyday-use/dp/B0BR3KK8TR,             ,B0BR3JZGGL,,
B07PMQTB6T,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)",1599,4.3,502,https://www.amazon.in/dell-pro-slim-backpack-15-po1520ps-fits-most-laptops-up-to-38-1-cm-15-inches-black/dp/B07PMQTB6T,     ,B07PMQTB6T ,,‎Dell 
B09WZHX3B1,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",440,3.9,788,https://www.amazon.in/bennett-casual-laptop-bag-school-bags-for-boys-girls-15-6-inch-25-ltr-office-college-bags-for-mens-water-repellent-backpack-for-men-women-black/dp/B09WZHX3B1,     ,B09WZHX3B1 ,,"‎Texcoco Enterprises, 9958166528, Texcoco Enterprises, 9958166528 "
B09SMX3S7R,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,469,3.6,401,https://www.amazon.in/half-moon-30l-waterproof-15-6-inch-laptop-office-school-college-bag-backpack-for-men-women-boys-girls/dp/B09SMX3S7R,             ,B09QM9N1B3,"                                  FEATURES: DURABLE MATERIAL: Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, menं and womenं ; COMFY &amp; STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers; DURABLE AND LIGHT WEIGHT MATERIAL: Made with strong yet light weight polyester fabric with heavy zippers; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items; LOTS OF STORAGE SPACE &amp; POCKETS: One separate Padded laptop compartment. Multiple compartments can store lots of stuff, that too organised.              ",
B07P2TQH78,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Brown Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap",2365,4.3,5209,https://www.amazon.in/hammonds-flycatcher-genuine-leather-laptop-bag-for-men-office-bag-brown-color-fits-up-to-14-15-6-16-inch-laptop-macbook-laptop-messenger-bags-leather-bag-for-men-with-adjustable-shoulder-strap/dp/B07P2TQH78,             ,B07TYH6YZ9,,
